SNP	CHR	POS	Effect_allele	Non_Effect_allele	EAF	Beta	SE	P	r2	N
rs11597695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs139543823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs11666659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs72812543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs35818742	10	115793989	C	T	0.136942	-0.00371	0.006051	0.5398	3.2535273641495356e-6	3104
rs56272019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs74506932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs9515201	13	111040798	A	C	0.297613	0.00195	0.004486	0.6639	1.589745414466755e-6	2733
rs149163995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs77645453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs188186531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs7766042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs76576182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs117845238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs6845977	4	27791323	C	T	0.322328	0.002036	0.004301	0.6359	1.8109360669836063e-6	3110
rs143644525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs12157917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs114646421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs10850001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs17103516	14	36232026	A	G	0.0746997	0.003608	0.007992	0.6516	1.7995528844831375e-6	3076
rs116540868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs182734612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs72909430	11	32433162	A	C	0.0352325	-0.007217	0.01079	0.5038	3.540866327638866e-6	3060
rs75501811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs11657359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs61081897	7	9636913	T	C	0.204527	-0.005011	0.004954	0.3118	8.170617741290537e-6	3083
rs113358410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs75317695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs111338112	22	30981984	T	C	0.0236834	-0.003926	0.01399	0.779	7.127960917121567e-7	3067
rs1500894	8	96485378	C	T	0.0536649	-0.01198	0.009428	0.2041	1.4577360858916253e-5	3102
rs142159163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs4812082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs7088080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs11677387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs115526507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs72973980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs12445022	16	87575332	A	G	0.335263	-0.007513	0.004399	0.08774	2.515893499187323e-5	2733
rs61226856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs146982565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs141121301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
