exposure,outcome,method,nsnp,b,se,pval,Signif
ldl,LOAD,IVW,283,0.18209240653086978,0.030659915602674753,2.8658521877400545e-9,***
ldl,LOAD,Weighted median,283,0.13277144650875555,0.05488378510223653,0.0155573397077311,*
ldl,LOAD,MR Egger,283,0.38682274324955457,0.07721565224505691,9.65394617018435e-7,***
ldl,AAOS,IVW,308,0.07452358302039323,0.024082394234385233,0.001971279894233005,**
ldl,AAOS,Weighted median,308,-0.001083563760539461,0.04320523135509079,0.9799915856243373, 
ldl,AAOS,MR Egger,308,0.052838309275193764,0.05272070262508056,0.31702402731738744, 
ldl,ab42,IVW,292,-0.0012437193572266425,0.0076906448177105615,0.8715275545384299, 
ldl,ab42,Weighted median,292,0.0035019994082401526,0.014459867460907225,0.8086348665399574, 
ldl,ab42,MR Egger,292,-0.0021403006745927193,0.015192452605317174,0.888063174340397, 
ldl,ptau,IVW,289,0.004447637466254136,0.009342127076474497,0.6340145170838835, 
ldl,ptau,Weighted median,289,-0.011992523378616919,0.01749419337967086,0.49301930845229275, 
ldl,ptau,MR Egger,289,0.0031444318988309797,0.018091942986824306,0.8621429019071201, 
ldl,tau,IVW,305,0.049428243131350295,0.010077674924592713,9.355742428799008e-7,***
ldl,tau,Weighted median,305,0.011443361387285422,0.01837010842931598,0.5333280277607066, 
ldl,tau,MR Egger,305,0.08782360815815217,0.03945328603121319,0.026748537620732888,*
ldl,hipv,IVW,303,-0.0258098816297248,0.014050964392280003,0.06622817823996022,.
ldl,hipv,Weighted median,303,-0.022799820578551268,0.024486593276361115,0.35179437000840036, 
ldl,hipv,MR Egger,303,-0.06318725529878336,0.02760880421251136,0.022791598009989283,*
