SNP	CHR	POS	Effect_allele	Non_Effect_allele	EAF	Beta	SE	P	r2	N
rs11675119	2	3470595	A	C	0.2461	0.0024	0.002	0.23	2.1373607808e-6	687740
rs10166461	2	127868435	A	G	0.2049	-6e-4	0.0021	0.78	1.1729951279999999e-7	690799
rs12595161	15	52922890	A	G	0.03882	-7e-4	0.0041	0.86	3.6566747448e-8	788605
rs75680843	17	26643541	C	T	0.93288	0.0043	0.0035	0.22	2.3154992090879988e-6	691735
rs11654699	17	30922073	T	C	0.5198	-9e-4	0.0017	0.59	4.0436489519999996e-7	688446
rs10402271	19	45329214	T	G	0.6742	0.0076	0.0018	1.6e-5	2.5374471667200002e-5	791828
rs6857	19	45392254	T	C	0.1601	-0.0244	0.0023	2.6e-25	1.601137250528e-4	687471
rs157595	19	45414451	A	G	0.3621	0.0011	0.0017	0.52	5.589802878e-7	743392
rs34487851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs116351076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs114498064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs117530689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rs62117160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
